0, 0, 0
1, 1, 0
2, 1.27317, 0.00634615
3, 1.63413, 0.00583892
4, 1.83371, 0.00687971
5, 2.08359, 0.00839196
6, 2.26768, 0.0085897
7, 2.43133, 0.00914097
8, 2.60729, 0.0107038
9, 2.77457, 0.0109857
10, 2.93126, 0.0124952
11, 3.07712, 0.0132107
12, 3.20106, 0.0120353
13, 3.33333, 0.0139241
14, 3.4752, 0.0124123
15, 3.57591, 0.0152403
16, 3.69199, 0.0168839
17, 3.81043, 0.0151901
18, 3.90323, 0.0182113
19, 4.0139, 0.0151468
20, 4.09864, 0.0180361
21, 4.2039, 0.0169559
22, 4.34994, 0.0174745
23, 4.41587, 0.0178236
24, 4.52258, 0.0198399
25, 4.59325, 0.0177243
26, 4.71798, 0.0194302
27, 4.80029, 0.0194314
28, 4.8821, 0.0205631
29, 4.93977, 0.0193924
30, 5.0668, 0.0237829
31, 5.1303, 0.0205755
32, 5.21544, 0.0203985
33, 5.26145, 0.0195247
34, 5.3588, 0.024167
35, 5.45357, 0.0238197
36, 5.48321, 0.024544
37, 5.61917, 0.0239791
38, 5.66868, 0.020955
39, 5.78237, 0.0264273
40, 5.8613, 0.0271292
41, 5.90126, 0.024487
42, 5.96856, 0.027186
43, 6.00792, 0.026807
44, 6.14015, 0.0234252
45, 6.15531, 0.0258377
46, 6.31178, 0.0255189
47, 6.32695, 0.02316
48, 6.42056, 0.0244517
49, 6.45339, 0.0229222
50, 6.53267, 0.0251464
51, 6.58352, 0.0270778
52, 6.64691, 0.0272893
53, 6.78169, 0.029637
54, 6.78525, 0.0264644
55, 6.83269, 0.0292247
56, 6.89619, 0.0281543
57, 6.93085, 0.0294005
58, 7.06156, 0.0286367
59, 7.13808, 0.029628
60, 7.13089, 0.0318894
61, 7.26975, 0.0324764
62, 7.26731, 0.0297607
63, 7.32892, 0.034638
64, 7.37613, 0.0310853
65, 7.43388, 0.0319004
66, 7.48325, 0.0285784
67, 7.59954, 0.0331472
68, 7.6599, 0.0335363
69, 7.66474, 0.0303637
70, 7.68119, 0.034425
71, 7.72682, 0.0342557
72, 7.83345, 0.030559
73, 7.83654, 0.0312715
74, 7.8914, 0.0338469
75, 8.03991, 0.0315486
76, 8.00612, 0.0356764
77, 8.04564, 0.0285002
78, 8.14976, 0.0281644
79, 8.18438, 0.0323156
80, 8.22286, 0.0345495
81, 8.27335, 0.0367775
82, 8.34817, 0.0354544
83, 8.34197, 0.034807
84, 8.4626, 0.0358928
85, 8.45788, 0.0374759
86, 8.54047, 0.036758
87, 8.60488, 0.0349159
88, 8.68783, 0.0379086
89, 8.64242, 0.0361391
90, 8.80697, 0.039838
91, 8.74593, 0.0403944
92, 8.86221, 0.0409828
93, 8.9285, 0.0377098
94, 8.99584, 0.0356708
95, 9.02229, 0.0394886
96, 9.01377, 0.0391354
97, 9.0819, 0.0396913
98, 9.15548, 0.0373451
99, 9.14055, 0.0406378
