1, 0.995263, 0
2, 0.997632, 0.00236925
3, 0.99842, 0.00157878
4, 0.9982, 0.00113784
5, 0.99837, 0.000897616
6, 0.998404, 0.000733689
7, 0.998578, 0.000643906
8, 0.999154, 0.000802148
9, 0.99922, 0.000710467
10, 0.999617, 0.000749367
11, 0.999432, 0.00070275
12, 0.999519, 0.000647402
13, 0.999806, 0.00066116
14, 0.999743, 0.000615338
15, 0.999727, 0.000573067
16, 0.999803, 0.000541422
17, 0.999958, 0.000531607
18, 0.999897, 0.000504904
19, 1.00007, 0.000507645
20, 1.00007, 0.000481602
21, 0.99996, 0.00047159
22, 1.00003, 0.000455597
23, 1.00011, 0.00044253
24, 1.0001, 0.000423775
25, 1.00021, 0.000420187
26, 1.00022, 0.000403932
27, 1.00021, 0.000389015
28, 1.00023, 0.000375699
29, 1.00014, 0.000374265
30, 1.00014, 0.000361578
31, 1.0001, 0.000352644
32, 1.00007, 0.000342533
33, 1.00002, 0.000334983
34, 1.00008, 0.000329522
35, 1.00002, 0.000326104
36, 1.00006, 0.000320096
37, 0.999994, 0.000318605
38, 1.00005, 0.000315568
39, 1.00002, 0.000309213
40, 1.00007, 0.000305766
41, 1.00012, 0.00030242
42, 1.00015, 0.000296297
43, 1.00013, 0.000289845
44, 1.00013, 0.000283195
45, 1.0001, 0.00027846
46, 1.00014, 0.000275362
47, 1.00019, 0.000274598
48, 1.00022, 0.00027016
49, 1.00018, 0.000266564
50, 1.00011, 0.000271726
51, 1.0001, 0.000266509
52, 1.0001, 0.000261334
53, 1.00009, 0.000256664
54, 1.00016, 0.000263392
55, 1.00014, 0.000259344
56, 1.00014, 0.000254671
57, 1.00016, 0.000250453
58, 1.00016, 0.000246147
59, 1.00021, 0.000246949
60, 1.00024, 0.000244734
61, 1.00024, 0.000240718
62, 1.00025, 0.000237047
63, 1.00024, 0.00023329
64, 1.00026, 0.00023003
65, 1.00029, 0.000228096
66, 1.00025, 0.000227837
67, 1.00023, 0.000225178
68, 1.00024, 0.000222003
69, 1.00027, 0.000220721
70, 1.00026, 0.0002177
71, 1.00027, 0.000215058
72, 1.00026, 0.000212451
73, 1.00026, 0.000209538
74, 1.00027, 0.000206882
75, 1.00026, 0.000204451
76, 1.00023, 0.000204157
77, 1.00019, 0.000204906
78, 1.0002, 0.000202504
79, 1.00019, 0.000200444
80, 1.00019, 0.000197927
81, 1.00023, 0.000199467
82, 1.0002, 0.00019903
83, 1.00021, 0.000197238
84, 1.00017, 0.000199637
85, 1.00018, 0.000197701
86, 1.00017, 0.000196043
87, 1.00018, 0.000194463
88, 1.00015, 0.000194683
89, 1.00014, 0.000193317
90, 1.00015, 0.000191499
91, 1.00015, 0.000189504
92, 1.00013, 0.000188944
93, 1.0001, 0.000188779
94, 1.00005, 0.00019347
95, 1.00007, 0.000192288
96, 1.00006, 0.000190753
97, 1.00007, 0.000189049
98, 1.00006, 0.000187335
99, 1.00007, 0.000185548
100, 1.00008, 0.00018444
101, 1.00007, 0.000182951
102, 1.00007, 0.000181152
103, 1.00006, 0.000179771
104, 1.00004, 0.000178754
105, 1.00007, 0.00017908
106, 1.00005, 0.000178726
107, 1.00004, 0.000177488
108, 1.00003, 0.000176035
109, 1.00003, 0.000174413
110, 1.00002, 0.000173268
111, 1.00002, 0.00017173
112, 1.00002, 0.00017019
113, 1.00002, 0.000168689
114, 1.00002, 0.000167207
115, 1.00002, 0.000165747
116, 0.999982, 0.00016845
117, 0.999947, 0.000170574
118, 0.999947, 0.000169122
119, 0.999961, 0.000168284
120, 0.999968, 0.000167025
121, 0.999973, 0.000165699
122, 0.999955, 0.000165303
123, 0.99995, 0.000164025
124, 0.999971, 0.000164055
125, 0.999975, 0.000162783
126, 0.999978, 0.000161512
127, 0.999978, 0.000160235
128, 0.999974, 0.000159015
129, 0.999981, 0.000157925
130, 0.999975, 0.000156812
131, 0.999977, 0.000155617
132, 0.999987, 0.000154736
133, 0.999969, 0.000154608
134, 0.999967, 0.00015346
135, 0.99998, 0.000152861
136, 0.999965, 0.000152461
137, 1, 0.000156462
138, 0.999993, 0.000155761
139, 1.00002, 0.000156804
140, 1.00002, 0.000155719
141, 1.00002, 0.00015478
142, 0.999998, 0.000155701
143, 0.99999, 0.000154787
144, 1.00001, 0.000155683
145, 1.00002, 0.000154647
146, 1.00002, 0.00015359
147, 1.00001, 0.000152728
148, 0.999983, 0.000154607
149, 0.999961, 0.000155011
150, 0.999972, 0.000154341
