9.11733, 0
16.4951, 7.37772
15.3973, 4.39871
17.0936, 3.54285
17.5253, 2.77802
17.4281, 2.27032
16.9262, 1.98331
16.9478, 1.71773
16.2872, 1.65268
18.0037, 2.26531
18.6528, 2.1494
19.7493, 2.24773
18.5667, 2.38195
17.4048, 2.49262
16.4792, 2.49829
15.6465, 2.48086
15.8514, 2.33936
16.7877, 2.39608
17.3537, 2.33604
17.3818, 2.21634
17.2799, 2.11062
17.0506, 2.02543
17.3797, 1.96316
17.2192, 1.88642
17.0506, 1.81723
16.8189, 1.76125
17.6338, 1.8805
18.0296, 1.85483
17.4467, 1.88227
17.4709, 1.81861
17.3298, 1.76462
17.8372, 1.78233
17.6897, 1.73375
17.5242, 1.69011
17.4481, 1.64288
17.3346, 1.60062
17.2039, 1.56223
16.9853, 1.5362
16.8899, 1.49933
16.8229, 1.4629
16.8644, 1.42738
16.7987, 1.39453
16.6167, 1.37383
16.4759, 1.34961
16.3742, 1.32319
16.8352, 1.37377
16.8542, 1.34436
17.1426, 1.34728
17.0551, 1.3224
16.9359, 1.30115
16.6227, 1.31328
16.7085, 1.29063
16.7033, 1.26606
16.7051, 1.24239
16.6024, 1.22391
16.5032, 1.20595
16.3299, 1.19721
16.1853, 1.18524
16.3317, 1.17414
16.416, 1.15748
16.2334, 1.1529
16.2467, 1.13423
16.5396, 1.15385
16.5586, 1.13584
16.4024, 1.12909
16.5235, 1.11843
16.5553, 1.10207
16.437, 1.09217
16.4254, 1.07629
16.3005, 1.06813
16.2799, 1.05318
16.3294, 1.03963
16.3464, 1.02543
16.467, 1.01864
16.4702, 1.00497
16.6879, 1.01528
16.6876, 1.00201
16.8001, 0.995463
16.6554, 0.993389
16.5735, 0.984301
16.5001, 0.974838
16.4289, 0.965507
16.5515, 0.961648
16.4765, 0.953086
16.5495, 0.944633
16.5384, 0.933651
16.5245, 0.922962
16.7812, 0.947849
16.7766, 0.93715
16.9488, 0.942538
16.96, 0.932191
16.9528, 0.922031
17.0057, 0.913594
17.0267, 0.904066
17.1931, 0.909847
17.2039, 0.900385
17.1955, 0.891094
17.093, 0.887887
17.1554, 0.881079
17.216, 0.874329
17.2511, 0.866342
17.1966, 0.859538
17.0768, 0.859547
16.9632, 0.858787
16.9134, 0.85202
16.8348, 0.8476
16.8452, 0.839706
16.7564, 0.836625
16.7958, 0.82985
16.769, 0.822708
16.6473, 0.824292
16.5377, 0.82422
16.6717, 0.827817
16.5415, 0.830791
16.5095, 0.824155
16.4784, 0.817613
16.6162, 0.822222
16.5757, 0.816227
16.5769, 0.80934
16.4438, 0.813532
16.3496, 0.812266
16.2425, 0.812656
16.1628, 0.809961
16.1225, 0.804412
16.2316, 0.805372
16.195, 0.799789
16.129, 0.796205
16.0923, 0.790812
16.0357, 0.7867
16.0495, 0.780747
16.0321, 0.774961
15.9325, 0.775492
15.9418, 0.769696
15.9047, 0.764831
15.8956, 0.759199
15.8256, 0.756837
15.8822, 0.75342
15.8539, 0.748472
15.8609, 0.743101
15.8522, 0.737825
15.8086, 0.733873
15.8579, 0.730354
15.9419, 0.730073
15.9248, 0.725186
15.9259, 0.720168
15.8855, 0.71636
15.991, 0.719262
16.065, 0.718205
16.0797, 0.71352
16.0152, 0.711681
16.0054, 0.70702
16.0141, 0.702407
16.0698, 0.70002
16.0111, 0.69793
16.0277, 0.693613
15.9813, 0.690719
16.0358, 0.688472
16.011, 0.684553
16.0281, 0.68045
15.9627, 0.679339
15.9571, 0.675129
15.9016, 0.673241
15.9026, 0.669099
15.8984, 0.66502
15.85, 0.662746
15.8328, 0.658968
15.867, 0.655906
15.7978, 0.655654
15.7971, 0.651763
15.7612, 0.648913
15.7278, 0.645968
15.7385, 0.64229
15.7335, 0.638585
15.7085, 0.635398
15.7376, 0.632428
15.7084, 0.629501
15.7002, 0.625989
15.6294, 0.626474
15.5905, 0.624177
15.5281, 0.623825
15.5323, 0.620383
15.4873, 0.618603
15.4549, 0.616067
15.4164, 0.613918
15.4117, 0.610609
15.432, 0.607656
15.4229, 0.604466
15.4511, 0.601901
15.4198, 0.599523
15.389, 0.597156
15.3681, 0.594389
15.3169, 0.593493
15.3076, 0.590483
15.2646, 0.589004
15.2591, 0.586002
15.2901, 0.583831
15.3813, 0.58797
15.3921, 0.585092
15.3695, 0.582583
15.3636, 0.579693
