6.65943, 0
4.6674, 1.99202
5.91828, 1.69924
5.26326, 1.36848
5.67453, 1.13701
4.89783, 1.21042
4.80701, 1.02701
4.66896, 0.900071
4.41628, 0.833035
4.35266, 0.7478
4.85137, 0.840382
4.81068, 0.768239
4.86738, 0.708949
5.78989, 1.13218
5.91148, 1.06099
5.99296, 0.995804
5.79626, 0.955855
5.53487, 0.938331
5.26883, 0.926584
5.21979, 0.880402
5.05868, 0.852786
5.13188, 0.816388
5.23745, 0.787196
5.12851, 0.761515
5.10411, 0.730827
5.15037, 0.703679
5.09623, 0.679276
5.01985, 0.659008
5.29528, 0.692965
5.25455, 0.670706
5.27555, 0.64905
5.28946, 0.628593
5.2107, 0.614316
5.3302, 0.607837
5.30901, 0.590595
5.24454, 0.577565
5.16193, 0.56778
5.28677, 0.566562
5.29865, 0.551972
5.38886, 0.545508
5.31415, 0.537257
5.33892, 0.524894
5.49236, 0.535017
5.43469, 0.525887
5.35294, 0.520528
5.27747, 0.51465
5.37989, 0.51389
5.2757, 0.513747
5.33602, 0.506756
5.34657, 0.49663
5.59359, 0.545879
5.5228, 0.539939
5.65096, 0.544938
5.65682, 0.534783
5.66931, 0.525119
5.61171, 0.518863
5.68042, 0.51429
5.72703, 0.50749
5.64945, 0.504811
5.65517, 0.49636
5.65252, 0.488162
5.65346, 0.480225
5.61984, 0.473735
5.58033, 0.467945
5.69165, 0.473947
5.62405, 0.471582
5.57715, 0.466851
5.62802, 0.462739
5.58197, 0.458303
5.54537, 0.453189
5.57385, 0.447667
5.50811, 0.446275
5.4496, 0.443992
5.42478, 0.438653
5.45716, 0.433974
5.38763, 0.433834
5.36269, 0.428888
5.31936, 0.425566
5.36208, 0.42231
5.35965, 0.417004
5.3829, 0.41248
5.36141, 0.407985
5.33742, 0.403753
5.35265, 0.399208
5.30246, 0.397663
5.33573, 0.394417
5.35623, 0.390396
5.29554, 0.390676
5.24295, 0.389825
5.20063, 0.387787
5.14836, 0.387047
5.12219, 0.38371
5.1072, 0.379858
5.06911, 0.37772
5.01951, 0.376999
5.02012, 0.373052
5.03797, 0.369618
5.05173, 0.366085
5.04329, 0.362467
5.01101, 0.360273
4.99367, 0.357109
5.0671, 0.361135
5.11795, 0.361208
5.15616, 0.359753
5.14911, 0.35638
5.15661, 0.353081
5.16907, 0.349988
5.2076, 0.348866
5.19637, 0.345833
5.23995, 0.345434
5.25837, 0.342804
5.26288, 0.339759
5.23906, 0.33758
5.30229, 0.340529
5.31972, 0.338004
5.28976, 0.336415
5.24575, 0.336418
5.24256, 0.33357
5.22567, 0.331186
5.28731, 0.33415
5.3725, 0.342153
5.42854, 0.343932
5.44696, 0.341621
5.47471, 0.33999
5.43402, 0.339705
5.43094, 0.337012
5.42484, 0.334404
5.45211, 0.3329
5.45218, 0.330309
5.45372, 0.327762
5.43972, 0.325552
5.43192, 0.32317
5.40468, 0.321886
5.3799, 0.320434
5.39224, 0.318291
5.40152, 0.316078
5.3731, 0.315047
5.36807, 0.312797
5.37662, 0.310656
5.38415, 0.308521
5.37514, 0.306458
5.352, 0.30517
5.32125, 0.304585
5.30462, 0.302919
5.28031, 0.301804
5.26425, 0.30016
5.24298, 0.298868
5.25145, 0.296963
5.23423, 0.295465
5.2486, 0.29384
5.25149, 0.291902
5.22959, 0.290801
5.22221, 0.288988
5.24456, 0.287974
5.21666, 0.287468
5.23648, 0.286306
5.20572, 0.286135
5.18029, 0.285453
5.18361, 0.283672
5.19691, 0.282207
5.2274, 0.282101
5.26047, 0.282298
5.29141, 0.282261
5.33591, 0.284043
5.33048, 0.282369
5.31048, 0.281374
5.34784, 0.282169
5.3647, 0.280991
5.33536, 0.28086
5.34621, 0.279414
5.3636, 0.278319
5.35282, 0.276906
5.37053, 0.27587
5.35362, 0.274801
5.33021, 0.274228
5.34225, 0.272931
5.32324, 0.27205
5.32801, 0.270559
5.32865, 0.269044
5.37286, 0.271174
5.37321, 0.269672
5.37738, 0.268219
5.38065, 0.266769
5.38949, 0.265463
5.39024, 0.264025
5.38915, 0.262604
5.39397, 0.26124
5.38167, 0.260138
5.42658, 0.262627
5.4359, 0.261407
5.44035, 0.260073
5.44098, 0.258716
5.4403, 0.257373
5.45653, 0.256557
5.45288, 0.255264
5.43242, 0.254781
5.41269, 0.254251
5.40273, 0.25316
5.38884, 0.252267
5.402, 0.251348
